"t","R","S","I","sample","Gamma","Beta","Rt"
32.3002791772792,4903,2438,2659,634,0.143,4.5e-05,0.767202797202797
32.3025323961957,4904,2438,2658,634,0.143,4.5e-05,0.767202797202797
32.3046312089504,4905,2438,2657,634,0.143,4.5e-05,0.767202797202797
32.3049704064481,4905,2437,2658,634,0.143,4.5e-05,0.766888111888112
32.3072134655664,4906,2437,2657,635,0.143,4.5e-05,0.766888111888112
32.3080448880024,4906,2436,2658,635,0.143,4.5e-05,0.766573426573427
32.3086808869275,4906,2435,2659,635,0.143,4.5e-05,0.766258741258741
32.3113261697064,4907,2435,2658,636,0.143,4.5e-05,0.766258741258741
32.3118375096422,4908,2435,2657,636,0.143,4.5e-05,0.766258741258741
32.3137899734248,4908,2434,2658,636,0.143,4.5e-05,0.765944055944056
32.3161102341765,4908,2433,2659,636,0.143,4.5e-05,0.765629370629371
32.3162724195216,4908,2432,2660,636,0.143,4.5e-05,0.765314685314685
32.3165572879121,4909,2432,2659,636,0.143,4.5e-05,0.765314685314685
32.3169800817046,4909,2431,2660,636,0.143,4.5e-05,0.765
32.3172891237293,4909,2430,2661,636,0.143,4.5e-05,0.764685314685315
32.3174598474446,4909,2429,2662,636,0.143,4.5e-05,0.76437062937063
32.3179057055477,4909,2428,2663,636,0.143,4.5e-05,0.764055944055944
32.3207011483133,4910,2428,2662,636,0.143,4.5e-05,0.764055944055944
32.3215296541718,4910,2427,2663,636,0.143,4.5e-05,0.763741258741259
32.3242311240309,4910,2426,2664,636,0.143,4.5e-05,0.763426573426574
32.3261095575186,4911,2426,2663,637,0.143,4.5e-05,0.763426573426573
32.326599835735,4912,2426,2662,637,0.143,4.5e-05,0.763426573426573
32.3281455824737,4913,2426,2661,638,0.143,4.5e-05,0.763426573426573
32.328776595197,4914,2426,2660,638,0.143,4.5e-05,0.763426573426573
32.3291631858971,4915,2426,2659,638,0.143,4.5e-05,0.763426573426573
32.3310775434022,4916,2426,2658,638,0.143,4.5e-05,0.763426573426573
32.3312557956598,4916,2425,2659,638,0.143,4.5e-05,0.763111888111888
32.3316528348153,4917,2425,2658,638,0.143,4.5e-05,0.763111888111888
32.3325637386456,4917,2424,2659,638,0.143,4.5e-05,0.762797202797203
32.3328736904503,4918,2424,2658,639,0.143,4.5e-05,0.762797202797203
32.3334898369806,4918,2423,2659,639,0.143,4.5e-05,0.762482517482518
32.3364850330923,4919,2423,2658,640,0.143,4.5e-05,0.762482517482518
32.3405313439052,4919,2422,2659,640,0.143,4.5e-05,0.762167832167832
32.3422637477336,4920,2422,2658,640,0.143,4.5e-05,0.762167832167832
32.3425417449169,4921,2422,2657,640,0.143,4.5e-05,0.762167832167832
32.3428656941206,4921,2421,2658,640,0.143,4.5e-05,0.761853146853147
32.3448999378353,4922,2421,2657,640,0.143,4.5e-05,0.761853146853147
32.3452182973099,4923,2421,2656,640,0.143,4.5e-05,0.761853146853147
32.345651412233,4924,2421,2655,640,0.143,4.5e-05,0.761853146853147
32.3461696112051,4924,2420,2656,640,0.143,4.5e-05,0.761538461538462
32.34654492138,4924,2419,2657,640,0.143,4.5e-05,0.761223776223776
32.3557059945735,4925,2419,2656,640,0.143,4.5e-05,0.761223776223776
32.3570776359865,4926,2419,2655,640,0.143,4.5e-05,0.761223776223776
32.3571310450457,4926,2418,2656,640,0.143,4.5e-05,0.760909090909091
32.3576414968941,4927,2418,2655,640,0.143,4.5e-05,0.760909090909091
32.3596725335578,4927,2417,2656,640,0.143,4.5e-05,0.760594405594406
32.3601992276404,4928,2417,2655,640,0.143,4.5e-05,0.760594405594406
32.3605424024155,4929,2417,2654,641,0.143,4.5e-05,0.760594405594406
32.3644566246545,4929,2416,2655,641,0.143,4.5e-05,0.76027972027972
32.3649404918719,4930,2416,2654,642,0.143,4.5e-05,0.76027972027972
32.3649839621745,4931,2416,2653,642,0.143,4.5e-05,0.76027972027972
32.3656886992321,4931,2415,2654,642,0.143,4.5e-05,0.759965034965035
32.3659415731141,4932,2415,2653,642,0.143,4.5e-05,0.759965034965035
32.3664497678051,4932,2414,2654,642,0.143,4.5e-05,0.75965034965035
32.3689107869308,4933,2414,2653,642,0.143,4.5e-05,0.75965034965035
32.3694393069028,4934,2414,2652,642,0.143,4.5e-05,0.75965034965035
32.373051702817,4934,2413,2653,642,0.143,4.5e-05,0.759335664335664
32.3735756366232,4935,2413,2652,642,0.143,4.5e-05,0.759335664335664
32.3741064957604,4936,2413,2651,642,0.143,4.5e-05,0.759335664335664
32.3747441850399,4937,2413,2650,642,0.143,4.5e-05,0.759335664335664
32.3754527066806,4937,2412,2651,642,0.143,4.5e-05,0.759020979020979
32.3763458127621,4938,2412,2650,642,0.143,4.5e-05,0.759020979020979
32.3771272846324,4939,2412,2649,642,0.143,4.5e-05,0.759020979020979
32.3782204126302,4939,2411,2650,642,0.143,4.5e-05,0.758706293706294
32.378825649713,4940,2411,2649,642,0.143,4.5e-05,0.758706293706294
32.3798076619176,4940,2410,2650,642,0.143,4.5e-05,0.758391608391609
32.3809465735891,4941,2410,2649,642,0.143,4.5e-05,0.758391608391609
32.3812241191558,4941,2409,2650,642,0.143,4.5e-05,0.758076923076923
32.3821493635996,4942,2409,2649,642,0.143,4.5e-05,0.758076923076923
32.3831242357342,4942,2408,2650,642,0.143,4.5e-05,0.757762237762238
32.3859493511003,4943,2408,2649,642,0.143,4.5e-05,0.757762237762238
32.386143042265,4943,2407,2650,642,0.143,4.5e-05,0.757447552447553
32.3868504752664,4944,2407,2649,642,0.143,4.5e-05,0.757447552447553
32.387985944079,4944,2406,2650,642,0.143,4.5e-05,0.757132867132867
32.388330753829,4945,2406,2649,642,0.143,4.5e-05,0.757132867132867
32.3901019683123,4945,2405,2650,642,0.143,4.5e-05,0.756818181818182
32.3942064039576,4946,2405,2649,642,0.143,4.5e-05,0.756818181818182
32.3942173247009,4946,2404,2650,642,0.143,4.5e-05,0.756503496503497
32.3963198816563,4947,2404,2649,642,0.143,4.5e-05,0.756503496503497
32.396747679272,4948,2404,2648,642,0.143,4.5e-05,0.756503496503497
32.3997767923829,4949,2404,2647,643,0.143,4.5e-05,0.756503496503497
32.4021855599808,4949,2403,2648,643,0.143,4.5e-05,0.756188811188811
32.4026039825099,4949,2402,2649,643,0.143,4.5e-05,0.755874125874126
32.4053335267346,4950,2402,2648,644,0.143,4.5e-05,0.755874125874126
32.4054159411301,4951,2402,2647,644,0.143,4.5e-05,0.755874125874126
32.4080716833559,4952,2402,2646,644,0.143,4.5e-05,0.755874125874126
32.4081088202386,4953,2402,2645,644,0.143,4.5e-05,0.755874125874126
32.408542349605,4953,2401,2646,644,0.143,4.5e-05,0.755559440559441
32.4108422566338,4953,2400,2647,644,0.143,4.5e-05,0.755244755244755
32.4123809913333,4954,2400,2646,644,0.143,4.5e-05,0.755244755244755
32.4134011836117,4954,2399,2647,644,0.143,4.5e-05,0.75493006993007
32.4152240665746,4954,2398,2648,644,0.143,4.5e-05,0.754615384615385
32.4155014982039,4954,2397,2649,644,0.143,4.5e-05,0.754300699300699
32.4171023633876,4954,2396,2650,644,0.143,4.5e-05,0.753986013986014
32.4176848699219,4955,2396,2649,644,0.143,4.5e-05,0.753986013986014
32.4188981576932,4956,2396,2648,644,0.143,4.5e-05,0.753986013986014
32.4199240154977,4957,2396,2647,644,0.143,4.5e-05,0.753986013986014
32.4210193604952,4958,2396,2646,644,0.143,4.5e-05,0.753986013986014
32.4247966753022,4958,2395,2647,644,0.143,4.5e-05,0.753671328671329
32.4258833236606,4959,2395,2646,644,0.143,4.5e-05,0.753671328671329
32.4299597441267,4960,2395,2645,644,0.143,4.5e-05,0.753671328671329
32.4303222923501,4961,2395,2644,645,0.143,4.5e-05,0.753671328671329
32.432046800638,4962,2395,2643,646,0.143,4.5e-05,0.753671328671329
32.4324592117921,4963,2395,2642,646,0.143,4.5e-05,0.753671328671329
32.4353161064977,4964,2395,2641,647,0.143,4.5e-05,0.753671328671329
32.4374413199023,4964,2394,2642,647,0.143,4.5e-05,0.753356643356643
32.4391247529873,4964,2393,2643,647,0.143,4.5e-05,0.753041958041958
32.4403779492852,4965,2393,2642,647,0.143,4.5e-05,0.753041958041958
32.4414493666095,4966,2393,2641,647,0.143,4.5e-05,0.753041958041958
32.4438937271679,4967,2393,2640,647,0.143,4.5e-05,0.753041958041958
32.4476009752116,4967,2392,2641,647,0.143,4.5e-05,0.752727272727273
32.4485757184951,4968,2392,2640,647,0.143,4.5e-05,0.752727272727273
32.4498139304334,4969,2392,2639,647,0.143,4.5e-05,0.752727272727273
32.4517843555018,4969,2391,2640,647,0.143,4.5e-05,0.752412587412588
32.4522251131039,4970,2391,2639,647,0.143,4.5e-05,0.752412587412588
32.4538273953247,4970,2390,2640,647,0.143,4.5e-05,0.752097902097902
32.4567294767916,4971,2390,2639,647,0.143,4.5e-05,0.752097902097902
32.4576078206259,4972,2390,2638,647,0.143,4.5e-05,0.752097902097902
32.4581078605121,4973,2390,2637,647,0.143,4.5e-05,0.752097902097902
32.4584118020686,4974,2390,2636,648,0.143,4.5e-05,0.752097902097902
32.4587481212697,4975,2390,2635,648,0.143,4.5e-05,0.752097902097902
32.459148723938,4975,2389,2636,648,0.143,4.5e-05,0.751783216783217
32.4607448456601,4975,2388,2637,648,0.143,4.5e-05,0.751468531468532
32.4618999141003,4976,2388,2636,648,0.143,4.5e-05,0.751468531468532
32.4620769259018,4977,2388,2635,648,0.143,4.5e-05,0.751468531468532
32.4628773910527,4978,2388,2634,649,0.143,4.5e-05,0.751468531468532
32.4636258690453,4978,2387,2635,649,0.143,4.5e-05,0.751153846153846
32.4638453003804,4979,2387,2634,650,0.143,4.5e-05,0.751153846153846
32.4658424038835,4979,2386,2635,650,0.143,4.5e-05,0.750839160839161
32.4667050635204,4979,2385,2636,650,0.143,4.5e-05,0.750524475524476
32.466951210764,4979,2384,2637,650,0.143,4.5e-05,0.75020979020979
32.4677569267427,4980,2384,2636,650,0.143,4.5e-05,0.75020979020979
32.4695370339097,4981,2384,2635,650,0.143,4.5e-05,0.75020979020979
32.4696139561207,4982,2384,2634,650,0.143,4.5e-05,0.75020979020979
32.4716595369867,4982,2383,2635,650,0.143,4.5e-05,0.749895104895105
32.4732338391431,4982,2382,2636,650,0.143,4.5e-05,0.74958041958042
32.4745150582447,4982,2381,2637,650,0.143,4.5e-05,0.749265734265735
32.4769311280934,4982,2380,2638,650,0.143,4.5e-05,0.748951048951049
32.4783105341066,4982,2379,2639,650,0.143,4.5e-05,0.748636363636364
32.4829731378389,4983,2379,2638,650,0.143,4.5e-05,0.748636363636364
32.4832982556802,4984,2379,2637,651,0.143,4.5e-05,0.748636363636364
32.4835675806284,4985,2379,2636,652,0.143,4.5e-05,0.748636363636364
32.485791794171,4986,2379,2635,652,0.143,4.5e-05,0.748636363636364
32.4870455147721,4987,2379,2634,652,0.143,4.5e-05,0.748636363636364
32.4877990273337,4987,2378,2635,652,0.143,4.5e-05,0.748321678321679
32.4886693229704,4988,2378,2634,652,0.143,4.5e-05,0.748321678321678
32.4900149855338,4989,2378,2633,652,0.143,4.5e-05,0.748321678321679
32.4920004404502,4989,2377,2634,652,0.143,4.5e-05,0.748006993006993
32.4927133532,4989,2376,2635,652,0.143,4.5e-05,0.747692307692308
32.4950167875776,4990,2376,2634,652,0.143,4.5e-05,0.747692307692308
32.4961653387887,4990,2375,2635,652,0.143,4.5e-05,0.747377622377623
32.4966495980616,4991,2375,2634,652,0.143,4.5e-05,0.747377622377623
32.4973435412196,4992,2375,2633,653,0.143,4.5e-05,0.747377622377623
32.4986996424712,4992,2374,2634,653,0.143,4.5e-05,0.747062937062937
32.4990048505355,4992,2373,2635,653,0.143,4.5e-05,0.746748251748252
32.5012398674326,4992,2372,2636,653,0.143,4.5e-05,0.746433566433567
32.5018172041982,4993,2372,2635,653,0.143,4.5e-05,0.746433566433567
32.5020528860657,4993,2371,2636,653,0.143,4.5e-05,0.746118881118881
32.5021583091961,4993,2370,2637,653,0.143,4.5e-05,0.745804195804196
32.5060577695993,4993,2369,2638,653,0.143,4.5e-05,0.745489510489511
32.5082635782802,4994,2369,2637,653,0.143,4.5e-05,0.745489510489511
32.509186538749,4995,2369,2636,653,0.143,4.5e-05,0.74548951048951
32.5116699731846,4995,2368,2637,653,0.143,4.5e-05,0.745174825174825
32.5132682802937,4996,2368,2636,653,0.143,4.5e-05,0.745174825174825
32.5141557469805,4996,2367,2637,653,0.143,4.5e-05,0.74486013986014
32.5146634442593,4997,2367,2636,653,0.143,4.5e-05,0.74486013986014
32.5153920402008,4997,2366,2637,653,0.143,4.5e-05,0.744545454545455
32.5158532202586,4997,2365,2638,653,0.143,4.5e-05,0.744230769230769
32.5177477758474,4997,2364,2639,653,0.143,4.5e-05,0.743916083916084
32.518278426211,4998,2364,2638,653,0.143,4.5e-05,0.743916083916084
32.5201315264013,4999,2364,2637,653,0.143,4.5e-05,0.743916083916084
32.5241721128662,5000,2364,2636,653,0.143,4.5e-05,0.743916083916084
32.5243940463258,5000,2363,2637,653,0.143,4.5e-05,0.743601398601399
32.5246900584491,5001,2363,2636,653,0.143,4.5e-05,0.743601398601399
32.5256686583415,5001,2362,2637,653,0.143,4.5e-05,0.743286713286713
32.5283705958122,5001,2361,2638,653,0.143,4.5e-05,0.742972027972028
32.5286551155325,5002,2361,2637,653,0.143,4.5e-05,0.742972027972028
32.5297343956736,5003,2361,2636,654,0.143,4.5e-05,0.742972027972028
32.5302975912521,5004,2361,2635,654,0.143,4.5e-05,0.742972027972028
32.5310267358568,5005,2361,2634,654,0.143,4.5e-05,0.742972027972028
32.5352025017402,5006,2361,2633,654,0.143,4.5e-05,0.742972027972028
32.5357299841449,5007,2361,2632,654,0.143,4.5e-05,0.742972027972028
32.5371504523734,5008,2361,2631,654,0.143,4.5e-05,0.742972027972028
32.5372818141766,5009,2361,2630,654,0.143,4.5e-05,0.742972027972028
32.5382114286273,5010,2361,2629,654,0.143,4.5e-05,0.742972027972028
32.5389608114162,5011,2361,2628,654,0.143,4.5e-05,0.742972027972028
32.5397115075586,5012,2361,2627,655,0.143,4.5e-05,0.742972027972028
32.54438820187,5012,2360,2628,655,0.143,4.5e-05,0.742657342657343
32.5445062467334,5012,2359,2629,655,0.143,4.5e-05,0.742342657342657
32.5461997820105,5013,2359,2628,655,0.143,4.5e-05,0.742342657342657
32.5464127666038,5014,2359,2627,656,0.143,4.5e-05,0.742342657342657
32.5466664145758,5015,2359,2626,656,0.143,4.5e-05,0.742342657342657
32.548186567921,5015,2358,2627,656,0.143,4.5e-05,0.742027972027972
32.5495978645551,5015,2357,2628,656,0.143,4.5e-05,0.741713286713287
32.5513343236511,5016,2357,2627,656,0.143,4.5e-05,0.741713286713287
32.5535406485972,5017,2357,2626,657,0.143,4.5e-05,0.741713286713287
32.5545021874934,5018,2357,2625,657,0.143,4.5e-05,0.741713286713287
32.555218045276,5019,2357,2624,657,0.143,4.5e-05,0.741713286713287
32.5568956821325,5020,2357,2623,657,0.143,4.5e-05,0.741713286713287
32.562116439215,5020,2356,2624,657,0.143,4.5e-05,0.741398601398601
32.5621265900036,5021,2356,2623,657,0.143,4.5e-05,0.741398601398602
32.5628316118378,5021,2355,2624,657,0.143,4.5e-05,0.741083916083916
32.5665889032286,5022,2355,2623,657,0.143,4.5e-05,0.741083916083916
32.5683120233828,5023,2355,2622,657,0.143,4.5e-05,0.741083916083916
32.5690447842522,5024,2355,2621,657,0.143,4.5e-05,0.741083916083916
32.5694723855222,5025,2355,2620,657,0.143,4.5e-05,0.741083916083916
32.5721865907189,5026,2355,2619,657,0.143,4.5e-05,0.741083916083916
32.5722189779045,5027,2355,2618,657,0.143,4.5e-05,0.741083916083916
32.5738764658503,5027,2354,2619,657,0.143,4.5e-05,0.740769230769231
32.5766391692615,5027,2353,2620,657,0.143,4.5e-05,0.740454545454545
32.5769136002746,5028,2353,2619,657,0.143,4.5e-05,0.740454545454545
32.5780732469933,5029,2353,2618,657,0.143,4.5e-05,0.740454545454545
32.5801884417938,5030,2353,2617,658,0.143,4.5e-05,0.740454545454545
32.5813847469406,5030,2352,2618,658,0.143,4.5e-05,0.74013986013986
32.5825866140395,5031,2352,2617,658,0.143,4.5e-05,0.74013986013986
32.5826818340926,5031,2351,2618,658,0.143,4.5e-05,0.739825174825175
32.5853801438338,5032,2351,2617,658,0.143,4.5e-05,0.739825174825175
32.5908717454027,5033,2351,2616,658,0.143,4.5e-05,0.739825174825175
32.5914886075903,5033,2350,2617,658,0.143,4.5e-05,0.73951048951049
32.5924998687653,5033,2349,2618,658,0.143,4.5e-05,0.739195804195804
32.592530456608,5033,2348,2619,658,0.143,4.5e-05,0.738881118881119
32.5926039368185,5034,2348,2618,659,0.143,4.5e-05,0.738881118881119
32.597660926199,5035,2348,2617,659,0.143,4.5e-05,0.738881118881119
32.6004251354685,5036,2348,2616,660,0.143,4.5e-05,0.738881118881119
32.6005375345959,5037,2348,2615,660,0.143,4.5e-05,0.738881118881119
32.6007328069745,5037,2347,2616,660,0.143,4.5e-05,0.738566433566434
32.6079453092643,5037,2346,2617,660,0.143,4.5e-05,0.738251748251748
32.6091206517761,5038,2346,2616,661,0.143,4.5e-05,0.738251748251748
32.6092240919171,5039,2346,2615,661,0.143,4.5e-05,0.738251748251748
32.6104869520824,5039,2345,2616,661,0.143,4.5e-05,0.737937062937063
32.6105535123335,5040,2345,2615,661,0.143,4.5e-05,0.737937062937063
32.6117587204606,5041,2345,2614,661,0.143,4.5e-05,0.737937062937063
32.6119895656962,5042,2345,2613,661,0.143,4.5e-05,0.737937062937063
32.6133942098427,5043,2345,2612,661,0.143,4.5e-05,0.737937062937063
32.6138716123376,5044,2345,2611,661,0.143,4.5e-05,0.737937062937063
32.6174099502684,5044,2344,2612,661,0.143,4.5e-05,0.737622377622378
32.61871145118,5044,2343,2613,661,0.143,4.5e-05,0.737307692307692
32.6208412060347,5044,2342,2614,661,0.143,4.5e-05,0.736993006993007
32.6263499666814,5045,2342,2613,662,0.143,4.5e-05,0.736993006993007
32.6312692112795,5046,2342,2612,662,0.143,4.5e-05,0.736993006993007
32.6315103234682,5046,2341,2613,662,0.143,4.5e-05,0.736678321678322
32.6319058327264,5046,2340,2614,662,0.143,4.5e-05,0.736363636363637
32.6322520425524,5046,2339,2615,662,0.143,4.5e-05,0.736048951048951
32.6331716827091,5047,2339,2614,662,0.143,4.5e-05,0.736048951048951
32.6343286160997,5047,2338,2615,662,0.143,4.5e-05,0.735734265734266
32.6344986632791,5048,2338,2614,662,0.143,4.5e-05,0.735734265734266
32.6345251613497,5049,2338,2613,662,0.143,4.5e-05,0.735734265734266
32.6372753453905,5050,2338,2612,662,0.143,4.5e-05,0.735734265734266
32.638691129418,5050,2337,2613,662,0.143,4.5e-05,0.73541958041958
32.6387767806535,5051,2337,2612,663,0.143,4.5e-05,0.73541958041958
32.6396515178806,5051,2336,2613,663,0.143,4.5e-05,0.735104895104895
32.642825070862,5052,2336,2612,664,0.143,4.5e-05,0.735104895104895
32.64650863843,5053,2336,2611,665,0.143,4.5e-05,0.735104895104895
32.6473144295135,5053,2335,2612,665,0.143,4.5e-05,0.73479020979021
32.6530995801445,5054,2335,2611,665,0.143,4.5e-05,0.73479020979021
32.6543071537263,5055,2335,2610,665,0.143,4.5e-05,0.73479020979021
32.6574960445444,5056,2335,2609,665,0.143,4.5e-05,0.73479020979021
32.6581658043656,5057,2335,2608,665,0.143,4.5e-05,0.73479020979021
32.6586847921076,5058,2335,2607,665,0.143,4.5e-05,0.73479020979021
32.6619966471382,5059,2335,2606,665,0.143,4.5e-05,0.73479020979021
32.6653788361677,5059,2334,2607,665,0.143,4.5e-05,0.734475524475525
32.6691627977242,5059,2333,2608,665,0.143,4.5e-05,0.734160839160839
32.6695844125036,5060,2333,2607,665,0.143,4.5e-05,0.734160839160839
32.6698210975304,5061,2333,2606,665,0.143,4.5e-05,0.734160839160839
32.6705078351547,5062,2333,2605,666,0.143,4.5e-05,0.734160839160839
32.6713171215925,5062,2332,2606,666,0.143,4.5e-05,0.733846153846154
32.6716697777166,5063,2332,2605,666,0.143,4.5e-05,0.733846153846154
32.6722939769127,5064,2332,2604,666,0.143,4.5e-05,0.733846153846154
32.6725880053754,5065,2332,2603,666,0.143,4.5e-05,0.733846153846154
32.6749449867653,5066,2332,2602,666,0.143,4.5e-05,0.733846153846154
32.6750482173516,5066,2331,2603,666,0.143,4.5e-05,0.733531468531469
32.6799930012262,5066,2330,2604,666,0.143,4.5e-05,0.733216783216783
32.6803583797948,5067,2330,2603,666,0.143,4.5e-05,0.733216783216783
32.6840236797433,5068,2330,2602,666,0.143,4.5e-05,0.733216783216783
32.6897877382059,5069,2330,2601,666,0.143,4.5e-05,0.733216783216783
32.6907446609398,5070,2330,2600,667,0.143,4.5e-05,0.733216783216783
32.690938314463,5071,2330,2599,667,0.143,4.5e-05,0.733216783216783
32.6920882772846,5071,2329,2600,667,0.143,4.5e-05,0.732902097902098
32.69234218338,5072,2329,2599,667,0.143,4.5e-05,0.732902097902098
32.6929256589361,5072,2328,2600,667,0.143,4.5e-05,0.732587412587413
32.6929509375128,5072,2327,2601,667,0.143,4.5e-05,0.732272727272727
32.6980976199164,5073,2327,2600,667,0.143,4.5e-05,0.732272727272727
32.6989095996169,5073,2326,2601,667,0.143,4.5e-05,0.731958041958042
32.6995640005793,5073,2325,2602,667,0.143,4.5e-05,0.731643356643357
