"t","R","S","I","psi"
"19.4248311121409","189","19456","355","4"
"19.4249644951744","189","19455","356","4"
"19.435554091873","189","19454","357","4"
"19.4409818007299","190","19454","356","4"
"19.4440527146041","190","19453","357","4"
"19.4514209958045","191","19453","356","4"
"19.4539329795504","192","19453","355","4"
"19.45810320351","192","19452","356","4"
"19.4775480758836","192","19451","357","4"
"19.4818849433803","192","19450","358","4"
"19.4851590639839","192","19449","359","4"
"19.4979366047905","192","19448","360","4"
"19.5092299357473","192","19447","361","4"
"19.5104893762962","192","19446","362","4"
"19.510768129694","193","19446","361","4"
"19.5207787256929","193","19445","362","4"
"19.5265572764148","194","19445","361","4"
"19.5270783361929","194","19444","362","4"
"19.5292484191732","195","19444","361","4"
"19.5322889034829","196","19444","360","4"
"19.5333093617115","196","19443","361","4"
"19.540916427457","197","19443","360","4"
"19.5504504165213","197","19442","361","4"
"19.5549889046411","197","19441","362","4"
"19.5585412013979","197","19440","363","4"
"19.5605112096434","197","19439","364","4"
"19.5625145628306","197","19438","365","4"
"19.5723610299844","197","19437","366","4"
"19.5773625330182","197","19436","367","4"
"19.5786659009649","197","19435","368","4"
"19.5835242505201","198","19435","367","4"
"19.5961681823251","199","19435","366","4"
"19.6065126915955","199","19434","367","4"
"19.6091574164055","199","19433","368","4"
"19.6105599713651","199","19432","369","4"
"19.6142646241973","200","19432","368","4"
"19.6165783257584","201","19432","367","4"
"19.622403412524","201","19431","368","4"
"19.6349762990523","202","19431","367","4"
"19.646570028894","203","19431","366","4"
"19.6671456077852","203","19430","367","4"
"19.6692245836153","203","19429","368","4"
"19.676983876097","203","19428","369","4"
"19.6826829714241","204","19428","368","4"
"19.6844739032721","204","19427","369","4"
"19.6864301014822","204","19426","370","4"
"19.6875361162433","205","19426","369","4"
"19.7101777310969","206","19426","368","4"
"19.7122792321035","207","19426","367","4"
"19.7263605678129","207","19425","368","4"
"19.7359739288127","208","19425","367","4"
"19.741080389246","208","19424","368","4"
"19.7431612498925","208","19423","369","4"
"19.7473898549884","208","19422","370","4"
"19.7587123198132","209","19422","369","4"
"19.761367478284","210","19422","368","4"
"19.7634378762076","210","19421","369","4"
"19.7759405351259","211","19421","368","4"
"19.7766013033283","211","19420","369","4"
"19.7769792848505","212","19420","368","4"
"19.7891960616583","213","19420","367","4"
"19.7892397000498","213","19419","368","4"
"19.791391697701","213","19418","369","4"
"19.7953263794838","214","19418","368","4"
"19.8006956796167","215","19418","367","4"
"19.812419442972","215","19417","368","4"
"19.8198433885659","215","19416","369","4"
"19.8410992399215","216","19416","368","4"
"19.8426333963326","216","19415","369","4"
"19.8435509279528","217","19415","368","4"
"19.8456564904382","217","19414","369","4"
"19.8597827844308","217","19413","370","4"
"19.8681608904982","217","19412","371","4"
"19.8718280263488","218","19412","370","4"
"19.8857060830086","218","19411","371","4"
"19.8926216554726","218","19410","372","4"
"19.8936956419618","218","19409","373","4"
"19.8970718124907","219","19409","372","4"
"19.9046448420375","219","19408","373","4"
"19.9051804073317","219","19407","374","4"
"19.9068741481332","219","19406","375","4"
"19.9072139829617","220","19406","374","4"
"19.9090168077587","220","19405","375","4"
"19.9131052437054","220","19404","376","4"
"19.9171145181683","220","19403","377","4"
"19.9192173632671","220","19402","378","4"
"19.9220715207639","220","19401","379","4"
"19.930204763237","220","19400","380","4"
"19.932048517842","220","19399","381","4"
"19.9338252385505","221","19399","380","4"
"19.9410211512801","221","19398","381","4"
"19.9457527779673","221","19397","382","4"
"19.9466158480366","222","19397","381","4"
"19.9528300270629","222","19396","382","4"
"19.9531871801906","222","19395","383","4"
"19.9559262860488","222","19394","384","4"
"19.9576100000719","222","19393","385","4"
"19.9591786546008","222","19392","386","4"
"19.9623236778935","222","19391","387","4"
"19.9652069867726","223","19391","386","4"
"19.9660336404168","223","19390","387","4"
"19.982004786132","223","19389","388","4"
"19.9851866087769","223","19388","389","4"
"19.9860686344064","223","19387","390","4"
"19.9944262073711","224","19387","389","4"
"19.9975725275047","224","19386","390","4"
"19.9985400630375","225","19386","389","4"
"20.0063126868715","226","19386","388","4"
"20.0087774658179","227","19386","387","4"
"20.0147980936589","228","19386","386","4"
"20.0149072879826","228","19385","387","4"
"20.0184702903928","228","19384","388","4"
"20.0223032444967","228","19383","389","4"
"20.0328339245299","229","19383","388","4"
"20.0346006220373","230","19383","387","4"
"20.0421586144581","230","19382","388","4"
"20.0425095647003","230","19381","389","4"
"20.0454947143395","231","19381","388","4"
"20.0498046182411","231","19380","389","4"
"20.0503187058132","231","19379","390","4"
"20.0514962452282","231","19378","391","4"
"20.0522170941796","232","19378","390","4"
"20.053073165785","232","19377","391","4"
"20.0540801034016","232","19376","392","4"
"20.0584144334305","232","19375","393","4"
"20.0661273659429","233","19375","392","4"
"20.0688201676347","233","19374","393","4"
"20.071103398972","233","19373","394","4"
"20.0720098829134","233","19372","395","4"
"20.0737857711508","233","19371","396","4"
"20.0759368298597","233","19370","397","4"
"20.0790833422303","233","19369","398","4"
"20.0828222810463","233","19368","399","4"
"20.0841300585889","233","19367","400","4"
"20.0867388708984","233","19366","401","4"
"20.0919869923111","234","19366","400","4"
"20.1012377955913","234","19365","401","4"
"20.1026404264622","234","19364","402","4"
"20.1113867945882","234","19363","403","4"
"20.114485521322","234","19362","404","4"
"20.1166585890892","234","19361","405","4"
"20.1442579044942","234","19360","406","4"
"20.1443269952794","234","19359","407","4"
"20.1469216422185","234","19358","408","4"
"20.1480151076379","234","19357","409","4"
"20.1525474177522","235","19357","408","4"
"20.1547024736002","236","19357","407","4"
"20.1588687113182","236","19356","408","4"
"20.1761442246513","236","19355","409","4"
"20.2027041483157","236","19354","410","4"
"20.2064681824254","236","19353","411","4"
"20.2130717805984","236","19352","412","4"
"20.2144955576141","236","19351","413","4"
"20.2174879421903","237","19351","412","4"
"20.2227806181743","238","19351","411","4"
"20.2342391915581","238","19350","412","4"
"20.2347757279409","238","19349","413","4"
"20.2349509623639","238","19348","414","4"
"20.2393921744051","238","19347","415","4"
"20.2427327682187","238","19346","416","4"
"20.2429848011532","239","19346","415","4"
"20.2444064330316","239","19345","416","4"
"20.2545670715095","240","19345","415","4"
"20.2606955019128","241","19345","414","4"
"20.2613400445953","241","19344","415","4"
"20.2633153720981","242","19344","414","4"
"20.2636765063596","243","19344","413","4"
"20.2700335251984","243","19343","414","4"
"20.2704718546442","243","19342","415","4"
"20.2706021363378","243","19341","416","4"
"20.2722659646185","243","19340","417","4"
"20.2741589964063","243","19339","418","4"
"20.2804148253438","243","19338","419","4"
"20.2881588051127","243","19337","420","4"
"20.2910926509398","243","19336","421","4"
"20.2998328149165","244","19336","420","4"
"20.3034212240858","244","19335","421","4"
"20.3047426171801","244","19334","422","4"
"20.3068838447302","245","19334","421","4"
"20.3120595950716","246","19334","420","4"
"20.3140284662927","247","19334","419","4"
"20.3160874601113","247","19333","420","4"
"20.3257912847425","248","19333","419","4"
"20.3261691224938","249","19333","418","4"
"20.333178429384","249","19332","419","4"
"20.3363959006622","249","19331","420","4"
"20.3408504694189","250","19331","419","4"
"20.3472600842143","250","19330","420","4"
"20.3580439606476","251","19330","419","4"
"20.3642773310805","251","19329","420","4"
"20.3660106038648","252","19329","419","4"
"20.3663422245876","253","19329","418","4"
"20.3668257918087","253","19328","419","4"
"20.368118205134","254","19328","418","4"
"20.3715357560275","254","19327","419","4"
"20.3725222312604","254","19326","420","4"
"20.3739778429216","254","19325","421","4"
"20.3788528025876","254","19324","422","4"
"20.3797723870806","254","19323","423","4"
"20.3800243290172","255","19323","422","4"
"20.3879880452676","255","19322","423","4"
"20.3881240833999","255","19321","424","4"
"20.3892206723216","255","19320","425","4"
"20.3895883514284","255","19319","426","4"
"20.3933294176067","256","19319","425","4"
"20.3991960841619","256","19318","426","4"
"20.4069582209382","256","19317","427","4"
"20.418762564155","256","19316","428","4"
"20.4213046082705","256","19315","429","4"
"20.4244412374344","257","19315","428","4"
"20.4299747566951","258","19315","427","4"
"20.4426111602763","258","19314","428","4"
"20.4473182314027","258","19313","429","4"
"20.4473300132901","259","19313","428","4"
"20.4478388495916","259","19312","429","4"
"20.4487460919184","259","19311","430","4"
"20.4576464694415","260","19311","429","4"
"20.4719761678856","260","19310","430","4"
"20.4731942096883","260","19309","431","4"
"20.4740176411122","260","19308","432","4"
"20.4746920730738","260","19307","433","4"
"20.4827337531108","260","19306","434","4"
"20.4906024719516","260","19305","435","4"
"20.4911023034292","260","19304","436","4"
"20.4963277051659","260","19303","437","4"
"20.503105135673","260","19302","438","4"
"20.5036413291441","261","19302","437","4"
"20.5063091948079","261","19301","438","4"
"20.5071386599791","261","19300","439","4"
"20.5072019365435","261","19299","440","4"
"20.5109317560991","261","19298","441","4"
"20.5115562906646","261","19297","442","4"
"20.5129043516875","262","19297","441","4"
"20.5252306610779","262","19296","442","4"
"20.5279843032989","262","19295","443","4"
"20.5279958870318","262","19294","444","4"
"20.5321418856074","263","19294","443","4"
"20.5461710624845","263","19293","444","4"
"20.5512782318173","263","19292","445","4"
"20.5516539414578","264","19292","444","4"
"20.5566793273996","265","19292","443","4"
"20.5587114598972","265","19291","444","4"
"20.5728039652093","266","19291","443","4"
"20.5752645829357","266","19290","444","4"
"20.5754340175425","266","19289","445","4"
"20.576885454694","267","19289","444","4"
"20.5776616446165","267","19288","445","4"
"20.5864509434568","268","19288","444","4"
"20.5883146259696","268","19287","445","4"
"20.5908952245694","269","19287","444","4"
"20.5923205744356","269","19286","445","4"
"20.5950382087562","270","19286","444","4"
"20.6010661384773","271","19286","443","4"
"20.6070969358443","272","19286","442","4"
"20.6164418554893","272","19285","443","4"
"20.6166715079053","273","19285","442","4"
"20.6187554697173","273","19284","443","4"
"20.6347743499651","274","19284","442","4"
"20.6376193414366","274","19283","443","4"
"20.6564903320971","274","19282","444","4"
"20.6574376463824","275","19282","443","4"
"20.6612036898479","276","19282","442","4"
"20.6764527297112","276","19281","443","4"
"20.6784024790184","276","19280","444","4"
"20.6889601029249","277","19280","443","4"
"20.6975270752773","277","19279","444","4"
"20.7003617648935","278","19279","443","4"
"20.7008744914568","279","19279","442","4"
"20.7019646459802","279","19278","443","4"
"20.7028118186297","279","19277","444","4"
"20.7176166146136","279","19276","445","4"
"20.7177219694509","279","19275","446","4"
"20.7216692813842","279","19274","447","4"
"20.7283852506856","279","19273","448","4"
"20.7492994126037","280","19273","447","4"
"20.7507727512495","281","19273","446","4"
"20.7508565090482","281","19272","447","4"
"20.7568667761486","281","19271","448","4"
"20.7651349608187","281","19270","449","4"
"20.7654589195727","281","19269","450","4"
"20.7659213438889","282","19269","449","4"
"20.767807017241","283","19269","448","4"
"20.7868624637436","284","19269","447","4"
"20.7876069106046","284","19268","448","4"
"20.7907899715688","284","19267","449","4"
"20.7923106068542","284","19266","450","4"
"20.7925134226175","284","19265","451","4"
"20.7938825901854","284","19264","452","4"
"20.8034500693236","284","19263","453","4"
"20.8047062229884","285","19263","452","4"
"20.8088918762498","285","19262","453","4"
"20.8115705284533","285","19261","454","4"
"20.8163428075185","285","19260","455","4"
"20.8179923109502","286","19260","454","4"
"20.8202254253021","287","19260","453","4"
"20.8230821311177","287","19259","454","4"
"20.829453297322","288","19259","453","4"
"20.8306684035216","289","19259","452","4"
"20.8380628597949","289","19258","453","4"
"20.8445301122479","289","19257","454","4"
"20.8528314321556","289","19256","455","4"
"20.8538336101929","289","19255","456","4"
"20.8557732180353","289","19254","457","4"
"20.8566423670226","289","19253","458","4"
"20.8616199051635","289","19252","459","4"
"20.8701920843431","289","19251","460","4"
"20.881400903325","289","19250","461","4"
"20.8816059941289","290","19250","460","4"
"20.8830868978346","290","19249","461","4"
"20.8935653177265","290","19248","462","4"
"20.8974224633519","291","19248","461","4"
"20.9010400910299","292","19248","460","4"
"20.901338235319","293","19248","459","4"
"20.9028964413847","294","19248","458","4"
"20.9069920905343","295","19248","457","4"
"20.9119866496424","295","19247","458","4"
"20.9147569953176","295","19246","459","4"
"20.9231176618141","296","19246","458","4"
"20.926908322153","297","19246","457","4"
"20.9289213695415","297","19245","458","4"
"20.9477177147016","297","19244","459","4"
"20.9532078074934","297","19243","460","4"
"20.9657034873524","297","19242","461","4"
"20.9680398066562","297","19241","462","4"
"20.9733188465096","297","19240","463","4"
"20.9749980282532","297","19239","464","4"
"20.9755138110642","297","19238","465","4"
"20.9952714594217","298","19238","464","4"
"20.9953614996689","299","19238","463","4"
