"t","S","E","I","R","psi","Total"
"31.903299388487","19065","401","282","222","30","20000"
"31.9079508689404","19064","402","282","222","30","20000"
"31.9123442700357","19064","401","283","222","30","20000"
"31.9137509755342","19063","402","283","222","30","20000"
"31.9215115614576","19062","403","283","222","30","20000"
"31.9226370770388","19061","404","283","222","30","20000"
"31.9241132781934","19061","404","282","223","30","20000"
"31.9253041548024","19060","405","282","223","30","20000"
"31.9344414518353","19060","404","283","223","30","20000"
"31.9403432199431","19059","405","283","223","30","20000"
"31.941768306957","19059","405","282","224","30","20000"
"31.943797285196","19058","406","282","224","30","20000"
"31.9442933145162","19058","405","283","224","30","20000"
"31.9523067312833","19057","406","283","224","30","20000"
"31.9524050882124","19057","405","284","224","30","20000"
"31.9576307174683","19057","405","283","225","30","20000"
"31.9587900424191","19057","405","282","226","30","20000"
"31.95906956251","19056","406","282","226","30","20000"
"31.9637673666511","19056","405","283","226","30","20000"
"31.9659596324651","19055","406","283","226","30","20000"
"31.9686383838455","19055","405","284","226","30","20000"
"31.9690981170532","19054","406","284","226","30","20000"
"31.9787059470652","19053","407","284","226","30","20000"
"31.9789601966395","19053","406","285","226","30","20000"
"31.9807894994978","19053","405","286","226","30","20000"
"31.9843052231083","19053","405","285","226","31","20000"
"31.9849790351767","19053","404","286","226","31","20000"
"31.9935792602108","19052","405","286","226","31","20000"
"31.997858104688","19052","405","285","227","31","20000"
"32.0062736124082","19051","406","285","227","31","20000"
"32.0147980352916","19051","406","284","228","31","20000"
"32.0196028396353","19051","405","285","228","31","20000"
"32.0203595982593","19050","406","285","228","31","20000"
"32.0245546936709","19050","406","284","229","31","20000"
"32.0259799790593","19049","407","284","229","31","20000"
"32.0306472024391","19048","408","284","229","31","20000"
"32.0338754414335","19048","407","285","229","31","20000"
"32.0351774808024","19048","407","284","230","31","20000"
"32.0360012234099","19047","408","284","230","31","20000"
"32.0401752418441","19047","407","285","230","31","20000"
"32.0445631786882","19047","407","284","231","31","20000"
"32.0471438989406","19046","408","284","231","31","20000"
"32.0534712790017","19046","407","285","231","31","20000"
"32.0567875057928","19045","408","285","231","31","20000"
"32.0571304244862","19045","407","286","231","31","20000"
"32.0634322830845","19044","408","286","231","31","20000"
"32.0688592243757","19043","409","286","231","31","20000"
"32.0748324207118","19043","408","287","231","31","20000"
"32.0760027077131","19043","408","286","232","31","20000"
"32.0760960024266","19042","409","286","232","31","20000"
"32.0768791960626","19041","410","286","232","31","20000"
"32.0860140043023","19041","409","287","232","31","20000"
"32.0956260900074","19040","410","287","232","31","20000"
"32.0983955872117","19040","409","288","232","31","20000"
"32.1091000078715","19039","410","288","232","31","20000"
"32.1100310102692","19038","411","288","232","31","20000"
"32.1141798916976","19037","412","288","232","31","20000"
"32.120623930602","19037","411","289","232","31","20000"
"32.1220670075115","19037","410","290","232","31","20000"
"32.1229475016587","19036","411","290","232","31","20000"
"32.1271468984166","19036","410","291","232","31","20000"
"32.1286143641329","19035","411","291","232","31","20000"
"32.1381696278497","19034","412","291","232","31","20000"
"32.1385152127104","19033","413","291","232","31","20000"
"32.1397581932893","19032","414","291","232","31","20000"
"32.1421205060967","19031","415","291","232","31","20000"
"32.1470908937861","19031","415","290","233","31","20000"
"32.1561544677754","19031","414","291","233","31","20000"
"32.1575805658529","19030","415","291","233","31","20000"
"32.164220435437","19030","414","292","233","31","20000"
"32.1644209384867","19029","415","292","233","31","20000"
"32.1698884763794","19029","414","293","233","31","20000"
"32.1767908903016","19028","415","293","233","31","20000"
"32.1828394149079","19028","414","294","233","31","20000"
"32.1830670634546","19028","413","295","233","31","20000"
"32.1838593502815","19028","412","296","233","31","20000"
"32.1842448541173","19027","413","296","233","31","20000"
"32.1927902405939","19026","414","296","233","31","20000"
"32.193511743616","19025","415","296","233","31","20000"
"32.1963827414421","19025","414","297","233","31","20000"
"32.1972867962876","19024","415","297","233","31","20000"
"32.2014661414042","19024","415","296","234","31","20000"
"32.2025114191908","19023","416","296","234","31","20000"
"32.2051020096982","19022","417","296","234","31","20000"
"32.2073768735443","19022","416","297","234","31","20000"
"32.2169829158386","19021","417","297","234","31","20000"
"32.2171848202915","19021","416","298","234","31","20000"
"32.2194385235747","19020","417","298","234","31","20000"
"32.2228959384516","19020","416","299","234","31","20000"
"32.2229225850306","19020","415","300","234","31","20000"
"32.2285280238497","19019","416","300","234","31","20000"
"32.2288079460002","19019","415","301","234","31","20000"
"32.2291689752847","19018","416","301","234","31","20000"
"32.2297093472065","19017","417","301","234","31","20000"
"32.2307693725779","19016","418","301","234","31","20000"
"32.2310556009792","19015","419","301","234","31","20000"
"32.2335647363642","19014","420","301","234","31","20000"
"32.2377989826605","19014","419","302","234","31","20000"
"32.2392908309934","19013","420","302","234","31","20000"
"32.240489980488","19013","419","303","234","31","20000"
"32.2416161506906","19012","420","303","234","31","20000"
"32.2452400745016","19012","420","302","235","31","20000"
"32.2470346833157","19011","421","302","235","31","20000"
"32.2508895734579","19010","422","302","235","31","20000"
"32.253910355342","19010","421","303","235","31","20000"
"32.2568700382025","19010","420","304","235","31","20000"
"32.2571146755362","19010","419","305","235","31","20000"
"32.2577896129304","19010","418","306","235","31","20000"
"32.2585327319049","19009","419","306","235","31","20000"
"32.261736366326","19009","419","305","236","31","20000"
"32.2628933683947","19009","418","306","236","31","20000"
"32.2636014976887","19008","419","306","236","31","20000"
"32.2672882366367","19008","418","307","236","31","20000"
"32.2689650966964","19007","419","307","236","31","20000"
"32.2703942180551","19007","418","308","236","31","20000"
"32.2814099002922","19006","419","308","236","31","20000"
"32.2814525103306","19005","420","308","236","31","20000"
"32.2828866781661","19005","419","309","236","31","20000"
"32.2854100890215","19005","418","310","236","31","20000"
"32.286476568674","19004","419","310","236","31","20000"
"32.289875312104","19004","418","311","236","31","20000"
"32.2912657476057","19003","419","311","236","31","20000"
"32.2946423886351","19002","420","311","236","31","20000"
"32.3086981197312","19002","419","312","236","31","20000"
"32.3087100515011","19001","420","312","236","31","20000"
"32.3098450398104","19001","419","313","236","31","20000"
"32.3103308908968","19000","420","313","236","31","20000"
"32.3115013337487","19000","420","312","236","32","20000"
"32.3118355473891","18999","421","312","236","32","20000"
"32.3156737869218","18998","422","312","236","32","20000"
"32.3173896202439","18997","423","312","236","32","20000"
"32.319514132319","18996","424","312","236","32","20000"
"32.3259678051081","18996","423","313","236","32","20000"
"32.3281390409584","18996","423","312","237","32","20000"
"32.3369126409124","18995","424","312","237","32","20000"
"32.3370908308176","18995","424","311","238","32","20000"
"32.3469391264197","18994","425","311","238","32","20000"
"32.3572783110126","18993","426","311","238","32","20000"
"32.3579078972097","18992","427","311","238","32","20000"
"32.3638200465715","18991","428","311","238","32","20000"
"32.3715175603175","18991","427","312","238","32","20000"
"32.3718591751357","18991","426","313","238","32","20000"
"32.3749983301236","18991","425","314","238","32","20000"
"32.3756394605088","18990","426","314","238","32","20000"
"32.3767522820686","18990","426","313","239","32","20000"
"32.3776294769667","18989","427","313","239","32","20000"
"32.3816962450656","18988","428","313","239","32","20000"
"32.3824588181169","18988","428","312","240","32","20000"
"32.3866102960221","18987","429","312","240","32","20000"
"32.3939527640821","18987","428","313","240","32","20000"
"32.3939932361216","18986","429","313","240","32","20000"
"32.3968392541637","18985","430","313","240","32","20000"
"32.3988726296208","18985","430","312","241","32","20000"
"32.4002396536268","18985","429","313","241","32","20000"
"32.4045847980281","18984","430","313","241","32","20000"
"32.4060713521404","18983","431","313","241","32","20000"
"32.4082157402161","18983","430","314","241","32","20000"
"32.4099319854551","18983","430","313","242","32","20000"
"32.4142736122345","18983","429","314","242","32","20000"
"32.414932369854","18983","429","313","243","32","20000"
"32.4260921571877","18983","429","312","244","32","20000"
"32.4280794637349","18982","430","312","244","32","20000"
"32.4310599736994","18982","430","311","245","32","20000"
"32.4387133646428","18981","431","311","245","32","20000"
"32.4398474054101","18981","430","312","245","32","20000"
"32.4474817570871","18980","431","312","245","32","20000"
"32.4487689674193","18980","431","311","246","32","20000"
"32.4509463945689","18979","432","311","246","32","20000"
"32.4574126107819","18978","433","311","246","32","20000"
"32.4600423506779","18977","434","311","246","32","20000"
"32.4607480419872","18976","435","311","246","32","20000"
"32.462593323942","18976","435","310","247","32","20000"
"32.463675634398","18975","436","310","247","32","20000"
"32.4642808601857","18975","436","309","248","32","20000"
"32.4642964366771","18974","437","309","248","32","20000"
"32.4650569591426","18974","436","310","248","32","20000"
"32.475105687655","18973","437","310","248","32","20000"
"32.475553327709","18973","437","309","249","32","20000"
"32.4874262261449","18972","438","309","249","32","20000"
"32.4891499806298","18972","437","310","249","32","20000"
"32.4902145738207","18971","438","310","249","32","20000"
"32.4903431789786","18970","439","310","249","32","20000"
"32.4914551330976","18970","438","311","249","32","20000"
"32.4927587852247","18969","439","311","249","32","20000"
"32.4949156619258","18969","439","310","250","32","20000"
"32.4967022232854","18969","438","311","250","32","20000"
"32.4979534209753","18968","439","311","250","32","20000"
"32.4983535791282","18967","440","311","250","32","20000"
"32.5035254814591","18967","440","310","251","32","20000"
"32.5043125224242","18966","441","310","251","32","20000"
"32.5069357402058","18966","440","311","251","32","20000"
"32.5146952602093","18965","441","311","251","32","20000"
"32.5155553677779","18964","442","311","251","32","20000"
